1,4020d0
< #,PacificDateTime,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,channel9,channel10,channel11,channel12,channel13,channel14,channel15
< 3899,4/14/16 08:15:00,0.0,117.1,0.0,0.0,0.0,0.0,772.5,0.0,1898,225.5,355.3,0.0,284.9,0.0,4.55
< 3900,4/14/16 08:20:00,0.0,117.4,0.0,0.0,0.0,0.0,774.5,0.0,1552,226.6,214.0,0.0,334.2,0.0,4.54
< 3901,4/14/16 08:25:00,0.0,117.4,0.0,0.0,0.0,0.0,773.4,0.0,1276,225.5,212.6,0.0,326.6,0.0,4.54
< 3902,4/14/16 08:30:00,0.0,117.4,0.0,0.0,0.0,0.0,772.5,0.0,1437,225.2,256.2,0.0,253.7,0.0,4.54
< 3903,4/14/16 08:35:00,0.0,117.7,0.0,0.0,0.0,0.0,771.4,0.0,4316,226.4,379.8,0.0,254.2,0.0,4.54
< 3904,4/14/16 08:40:00,0.0,118.2,0.0,0.0,0.0,0.0,826.3,0.0,4689,228.9,179.1,0.0,258.5,0.0,4.54
< 3905,4/14/16 08:45:00,0.0,117.4,0.0,0.0,0.0,0.0,900.9,0.0,3347,228.6,8.7,0.0,260.7,0.0,4.55
< 3906,4/14/16 08:50:00,0.0,118.2,0.0,0.0,0.0,0.0,900.4,0.0,4785,226.6,194.3,0.0,259.6,0.0,4.54
< 3907,4/14/16 08:55:00,0.0,118.0,0.0,0.0,0.0,0.0,898.4,0.0,5042,225.8,141.3,0.0,258.5,0.0,4.55
< 3908,4/14/16 09:00:00,0.0,117.7,0.0,0.0,0.0,0.0,898.7,0.0,5327,225.5,85.0,0.0,514.7,0.0,4.55
< 3909,4/14/16 09:05:00,0.0,117.7,0.0,0.0,0.0,0.0,899.8,0.0,5638,225.8,86.4,0.0,299.8,0.0,4.55
< 3910,4/14/16 09:10:00,0.0,118.0,0.0,0.0,0.0,0.0,899.8,0.0,5935,225.8,185.5,0.0,452.4,0.0,4.55
< 3911,4/14/16 09:15:00,0.0,117.1,0.0,0.0,0.0,0.0,899.5,0.0,6222,226.4,249.2,0.0,461.2,0.0,4.54
< 3912,4/14/16 09:20:00,0.0,118.2,0.0,0.0,0.0,0.0,885.2,0.0,6585,226.4,0.0,0.0,413.6,0.0,4.55
< 3913,4/14/16 09:25:00,0.0,117.4,0.0,0.0,0.0,0.0,789.7,0.0,6796,225.8,93.8,0.0,371.6,0.0,4.54
< 3914,4/14/16 09:30:00,0.0,116.6,0.0,0.0,905.4,0.0,896.1,0.0,6897,226.6,138.2,0.0,363.5,0.0,4.54
< 3915,4/14/16 09:35:00,0.0,116.8,0.0,0.0,0.0,0.0,898.1,0.0,7291,225.8,196.0,0.0,357.6,0.0,4.54
< 3916,4/14/16 09:40:00,0.0,117.7,0.0,0.0,0.0,0.0,963.4,0.0,7558,225.5,50.1,0.0,353.9,0.0,4.54
< 3917,4/14/16 09:45:00,0.0,116.0,0.0,0.0,0.0,0.0,1003.4,0.0,7806,224.7,0.0,0.0,333.3,0.0,4.54
< 3918,4/14/16 09:50:00,0.0,116.0,0.0,0.0,0.0,0.0,1001.4,0.0,8039,225.5,31.0,0.0,262.7,0.0,4.55
< 3919,4/14/16 09:55:00,0.0,116.0,0.0,0.0,0.0,0.0,998.9,0.0,8166,226.4,361.8,0.0,260.7,0.0,4.54
< 3920,4/14/16 10:00:00,0.0,116.8,0.0,0.0,0.0,0.0,1235.4,0.0,8074,224.4,168.4,0.0,301.2,0.0,4.56
< 3921,4/14/16 10:05:00,58.6,123.3,0.0,0.0,0.0,0.0,1477.8,0.0,8643,226.4,27.3,0.0,349.1,0.0,4.54
< 3922,4/14/16 10:10:00,155.7,117.1,0.0,0.0,0.0,0.0,1463.2,0.0,8954,225.8,0.0,0.0,326.3,0.0,4.54
< 3923,4/14/16 10:15:00,162.2,117.7,0.0,0.0,237.6,0.0,1515.0,0.0,9196,226.1,64.8,0.0,262.7,0.0,4.54
< 3924,4/14/16 10:20:00,156.3,135.7,0.0,0.0,0.0,0.0,1581.4,0.0,9386,226.4,191.7,0.0,261.6,0.0,4.54
< 3925,4/14/16 10:25:00,147.0,134.9,0.0,0.0,0.0,0.0,1576.6,0.0,9604,225.8,102.2,0.0,259.6,0.0,4.54
< 3926,4/14/16 10:30:00,151.5,163.3,0.0,0.0,0.0,0.0,1571.6,0.0,9869,225.2,213.4,0.0,259.3,0.0,4.54
< 3927,4/14/16 10:35:00,171.5,258.2,0.0,0.0,0.0,0.0,1569.9,0.0,10161,225.0,290.8,0.0,259.9,0.0,4.54
< 3928,4/14/16 10:40:00,160.8,242.4,0.0,0.0,59.4,0.0,1569.0,0.0,10438,225.8,641.6,0.0,855.3,0.0,4.54
< 3929,4/14/16 10:45:00,157.7,239.3,0.0,0.0,298.2,0.0,1369.7,0.0,10719,224.7,324.9,0.0,332.8,0.0,4.55
< 3930,4/14/16 10:50:00,157.9,247.5,0.0,0.0,0.0,0.0,1334.5,0.0,10869,246.1,125.6,0.0,384.0,0.0,4.54
< 3931,4/14/16 10:55:00,147.0,239.9,0.0,0.0,0.0,0.0,1334.2,0.0,10536,362.9,53.2,0.0,452.2,0.0,4.54
< 3932,4/14/16 11:00:00,111.5,221.0,0.0,0.0,0.0,0.0,1332.5,0.0,10634,371.6,11.0,0.0,440.3,0.0,4.54
< 3933,4/14/16 11:05:00,141.3,167.0,0.0,0.0,0.0,0.0,1332.0,0.0,10301,352.8,320.7,0.0,346.3,0.0,4.54
< 3934,4/14/16 11:10:00,152.0,252.3,0.0,0.0,0.0,0.0,1584.2,0.0,10833,350.8,376.7,0.0,289.4,0.0,4.55
< 3935,4/14/16 11:15:00,154.8,265.8,0.0,0.0,0.0,0.0,1653.2,0.0,10271,331.9,276.5,0.0,283.8,0.0,4.55
< 3936,4/14/16 11:20:00,152.3,255.1,0.0,0.0,0.0,0.0,1647.0,0.0,9233,342.1,257.6,0.0,353.3,0.0,4.54
< 3937,4/14/16 11:25:00,152.6,260.1,0.0,0.0,0.0,0.0,1520.9,0.0,9594,350.2,424.0,0.0,350.5,86.2,4.54
< 3938,4/14/16 11:30:00,152.0,253.9,0.0,0.0,0.0,0.0,1518.3,0.0,9965,349.7,244.4,0.0,351.4,101.6,4.54
< 3939,4/14/16 11:35:00,154.3,236.8,0.0,0.0,0.0,0.0,1517.8,0.0,10852,351.1,194.3,0.0,346.9,33.8,4.54
< 3940,4/14/16 11:40:00,148.1,235.6,0.0,0.0,0.0,0.0,1519.2,0.0,10761,347.7,28.7,0.0,351.9,0.0,4.54
< 3941,4/14/16 11:45:00,150.1,235.6,0.0,0.0,0.0,0.0,1520.9,0.0,10381,348.0,0.0,0.0,429.1,0.0,4.54
< 3942,4/14/16 11:50:00,152.9,263.0,0.0,0.0,0.0,0.0,1525.1,0.0,10325,353.1,86.7,0.0,362.1,0.0,4.54
< 3943,4/14/16 11:55:00,152.3,264.9,0.0,0.0,0.0,0.0,1590.1,0.0,11293,350.2,169.2,0.0,292.2,0.0,4.54
< 3944,4/14/16 12:00:00,150.9,262.7,0.0,0.0,0.0,0.0,1652.9,0.0,12848,342.9,237.3,0.0,266.1,0.0,4.54
< 3945,4/14/16 12:05:00,148.4,246.3,0.0,0.0,0.0,0.0,1653.8,0.0,13000,346.0,480.3,0.0,272.0,0.0,4.54
< 3946,4/14/16 12:10:00,145.3,259.3,0.0,0.0,0.0,0.0,1654.0,0.0,13199,345.4,0.0,0.0,270.3,0.0,4.54
< 3947,4/14/16 12:15:00,147.2,238.5,0.0,0.0,0.0,0.0,1655.5,0.0,13351,341.8,133.5,0.0,1286.4,0.0,4.54
< 3948,4/14/16 12:20:00,148.1,164.7,0.0,0.0,0.0,0.0,1661.9,0.0,13623,347.4,198.2,0.0,454.7,0.0,4.54
< 3949,4/14/16 12:25:00,139.6,148.7,0.0,0.0,0.0,0.0,1661.1,0.0,13857,343.8,94.3,0.0,265.2,0.0,4.54
< 3950,4/14/16 12:30:00,130.9,132.6,0.0,0.0,0.0,0.0,1663.3,0.0,13977,341.2,53.2,0.0,1085.6,0.0,4.54
< 3951,4/14/16 12:35:00,126.1,116.0,0.0,0.0,119.1,0.0,1663.1,0.0,13751,342.9,33.2,0.0,986.0,0.0,4.54
< 3952,4/14/16 12:40:00,130.1,223.3,0.0,0.0,0.0,0.0,1662.2,0.0,14249,345.4,254.5,0.0,349.1,0.0,4.54
< 3953,4/14/16 12:45:00,136.3,221.9,0.0,0.0,59.4,0.0,1662.2,0.0,13445,342.6,273.7,0.0,306.0,0.0,4.54
< 3954,4/14/16 12:50:00,118.2,226.6,0.0,0.0,0.0,0.0,1660.8,0.0,14128,344.6,21.7,0.0,268.9,0.0,4.54
< 3955,4/14/16 12:55:00,128.9,228.9,0.0,0.0,0.0,0.0,1659.7,0.0,14957,337.8,6.5,0.0,267.2,0.0,4.54
< 3956,4/14/16 13:00:00,136.8,222.1,0.0,0.0,0.0,0.0,1666.7,0.0,6793,340.4,178.2,0.0,268.0,0.0,4.54
< 3957,4/14/16 13:05:00,136.5,232.8,0.0,0.0,0.0,0.0,1661.9,0.0,14433,343.5,149.8,0.0,273.4,0.0,4.58
< 3958,4/14/16 13:10:00,138.2,185.5,0.0,0.0,61.4,0.0,1661.9,0.0,13402,341.5,473.3,0.0,270.3,0.0,4.54
< 3959,4/14/16 13:15:00,136.0,177.9,0.0,0.0,0.0,0.0,1708.7,0.0,14540,342.1,150.6,0.0,267.2,0.0,4.54
